ts,time,TAC,blocked,cutoff,volte,msg,tot,tot_c
1024193,10/24/2018 19:30,29465,17,40,6317,250,14768,0.996140303
1024194,10/24/2018 19:40,27214,21,63,10392,549,23421,0.996413475
1024194,10/24/2018 19:40,28672,12,0,414,30,984,0.987804878
1024194,10/24/2018 19:40,28681,52,217,28669,2035,71275,0.996225886
1024194,10/24/2018 19:40,28682,111,204,62834,2473,147329,0.997861928
1024194,10/24/2018 19:40,28683,108,113,39317,1611,103587,0.997866528
1024194,10/24/2018 19:40,28684,162,301,67053,1917,165281,0.99719871
1024194,10/24/2018 19:40,28685,149,292,69765,2744,173447,0.997457437
1024194,10/24/2018 19:40,28688,117,338,58067,2747,142346,0.996803563
1024194,10/24/2018 19:40,29449,98,77,17899,727,39542,0.995574326
1024194,10/24/2018 19:40,29465,10,34,5833,247,14331,0.996929733
1024195,10/24/2018 19:50,27214,60,51,9705,723,24606,0.995488905
1024195,10/24/2018 19:50,28672,0,0,306,66,882,1
1024195,10/24/2018 19:50,28681,77,139,28090,2116,68163,0.996831125
1024195,10/24/2018 19:50,28682,130,224,63413,2750,148636,0.997618343
1024195,10/24/2018 19:50,28683,53,166,41183,1258,106396,0.997941652
1024195,10/24/2018 19:50,28684,146,244,70163,1896,169945,0.99770514
1024195,10/24/2018 19:50,28685,158,326,72891,3068,180574,0.997319658
1024195,10/24/2018 19:50,28688,103,163,58086,2629,140351,0.998104752
1024195,10/24/2018 19:50,29449,66,99,17441,1097,39374,0.995809417
1024195,10/24/2018 19:50,29465,32,59,5506,325,13117,0.993062438
1024200,10/24/2018 20:00,27214,51,57,10254,1218,25413,0.995750207
1024200,10/24/2018 20:00,28672,0,12,360,12,852,0.985915493
1024200,10/24/2018 20:00,28681,131,313,29836,1769,71091,0.993754484
1024200,10/24/2018 20:00,28682,430,498,64128,2667,157254,0.994098719
1024200,10/24/2018 20:00,28683,41,172,40720,1331,107536,0.998019268
1024200,10/24/2018 20:00,28684,177,491,71735,2478,170797,0.996088924
1024200,10/24/2018 20:00,28685,241,425,77783,3262,191701,0.99652584
1024200,10/24/2018 20:00,28688,346,501,61385,2974,152790,0.994456443
1024200,10/24/2018 20:00,29449,128,160,18224,739,42916,0.993289216
1024200,10/24/2018 20:00,29465,47,77,6648,291,15524,0.992012368
1024201,10/24/2018 20:10,27214,45,72,10599,969,25449,0.99540257
1024201,10/24/2018 20:10,28672,0,0,264,36,828,1
1024201,10/24/2018 20:10,28681,56,155,29900,1978,70425,0.997003905
1024201,10/24/2018 20:10,28682,223,173,67095,2903,154096,0.997430173
1024201,10/24/2018 20:10,28683,71,180,42033,1305,108418,0.997684886
1024201,10/24/2018 20:10,28684,179,420,72860,2758,171081,0.996498735
1024201,10/24/2018 20:10,28685,212,465,74789,3042,181853,0.996277213
1024201,10/24/2018 20:10,28688,215,270,62647,2897,147684,0.996715961
1024201,10/24/2018 20:10,29449,49,173,17887,948,39766,0.994417341
1024201,10/24/2018 20:10,29465,9,43,7162,370,15925,0.996734694
1024202,10/24/2018 20:20,27214,15,75,10932,924,26073,0.996548153
1024202,10/24/2018 20:20,28672,0,0,312,30,852,1
1024202,10/24/2018 20:20,28681,248,138,29793,1475,70278,0.994507527
1024202,10/24/2018 20:20,28682,227,641,68711,3167,157131,0.994475947
1024202,10/24/2018 20:20,28683,97,144,41693,1513,105270,0.997710649
1024202,10/24/2018 20:20,28684,157,338,71327,2525,170756,0.997101127
1024202,10/24/2018 20:20,28685,269,315,77880,3051,185498,0.996851718
1024202,10/24/2018 20:20,28688,184,351,63353,2963,146809,0.996355809
1024202,10/24/2018 20:20,29449,91,166,18893,1008,42099,0.993895342
1024202,10/24/2018 20:20,29465,42,80,6610,257,15507,0.992132585
1024203,10/24/2018 20:30,27214,21,222,12912,1017,30519,0.992037747
1024203,10/24/2018 20:30,28672,0,0,408,18,906,1
1024203,10/24/2018 20:30,28681,77,188,32058,1647,75258,0.99647878
1024203,10/24/2018 20:30,28682,201,304,67647,2734,155292,0.996748062
1024203,10/24/2018 20:30,28683,142,130,42097,1414,105979,0.997433454
1024203,10/24/2018 20:30,28684,73,235,74082,2030,173377,0.998223524
1024203,10/24/2018 20:30,28685,224,395,80171,2608,189026,0.996725318
1024203,10/24/2018 20:30,28688,142,343,65300,2821,149877,0.996764013
1024203,10/24/2018 20:30,29449,14,53,20785,959,45094,0.998514215
1024203,10/24/2018 20:30,29465,43,76,6970,339,15964,0.992545728
1024204,10/24/2018 20:40,27214,42,153,14436,972,31494,0.993808344
1024204,10/24/2018 20:40,28672,0,0,378,24,930,1
1024204,10/24/2018 20:40,28681,76,151,31917,2116,73911,0.996928739
1024204,10/24/2018 20:40,28682,211,271,71400,2620,160661,0.996999894
1024204,10/24/2018 20:40,28683,112,157,43343,1403,106984,0.997485605
1024204,10/24/2018 20:40,28684,74,235,80146,2065,179571,0.998279232
1024204,10/24/2018 20:40,28685,434,141,83665,2617,193579,0.997029636
1024204,10/24/2018 20:40,28688,303,338,64672,2832,152296,0.995791091
1024204,10/24/2018 20:40,29449,97,284,20988,1090,45152,0.991561836
1024204,10/24/2018 20:40,29465,13,48,8563,360,17826,0.996578032
1024205,10/24/2018 20:50,27214,48,99,13341,594,28653,0.994869647
1024205,10/24/2018 20:50,28672,0,6,372,18,1086,0.994475138
1024205,10/24/2018 20:50,28681,87,153,31981,1704,74172,0.996764278
1024205,10/24/2018 20:50,28682,127,207,73184,2809,162017,0.997938488
1024205,10/24/2018 20:50,28683,108,191,44966,1415,109579,0.997271375
1024205,10/24/2018 20:50,28684,170,307,77321,2314,178285,0.997324509
1024205,10/24/2018 20:50,28685,153,342,82634,2667,193351,0.997439889
1024205,10/24/2018 20:50,28688,305,307,69499,3165,154988,0.996051307
1024205,10/24/2018 20:50,29449,73,165,23529,1052,50088,0.995248363
1024205,10/24/2018 20:50,29465,62,40,8986,343,18947,0.994616562
1024210,10/24/2018 21:00,27214,21,114,13893,771,29598,0.995438881
1024210,10/24/2018 21:00,28672,0,0,402,24,882,1
1024210,10/24/2018 21:00,28681,6,128,33700,2068,76184,0.9982411
1024210,10/24/2018 21:00,28682,283,307,75378,3440,170029,0.996530004
1024210,10/24/2018 21:00,28683,77,260,46131,1473,109218,0.996914428
1024210,10/24/2018 21:00,28684,286,474,82242,3765,186731,0.995929974
1024210,10/24/2018 21:00,28685,216,445,89253,2603,200605,0.996704967
1024210,10/24/2018 21:00,28688,308,465,71162,2693,157692,0.995098039
1024210,10/24/2018 21:00,29449,70,161,23161,804,46958,0.99508071
1024210,10/24/2018 21:00,29465,22,76,8581,331,18073,0.994577547
1024211,10/24/2018 21:10,27214,78,66,12432,471,28302,0.99491202
1024211,10/24/2018 21:10,28672,0,6,456,6,1626,0.996309963
1024211,10/24/2018 21:10,28681,85,350,36384,2034,82092,0.994701067
1024211,10/24/2018 21:10,28682,394,378,78191,2431,173513,0.995550766
1024211,10/24/2018 21:10,28683,180,189,46544,1373,110129,0.996649384
1024211,10/24/2018 21:10,28684,309,341,86223,3367,193423,0.99663949
1024211,10/24/2018 21:10,28685,396,335,89013,2932,197924,0.996306663
1024211,10/24/2018 21:10,28688,392,319,73578,2777,163290,0.995645784
1024211,10/24/2018 21:10,29449,88,104,21140,772,44097,0.995645962
1024211,10/24/2018 21:10,29465,52,52,8344,344,18477,0.994371381
1024212,10/24/2018 21:20,27214,24,132,13383,882,29808,0.994766506
1024212,10/24/2018 21:20,28672,0,0,462,18,1020,1
1024212,10/24/2018 21:20,28681,140,268,37319,2282,83337,0.995104215
1024212,10/24/2018 21:20,28682,247,257,74883,3065,164476,0.996935723
1024212,10/24/2018 21:20,28683,60,120,46484,1200,107839,0.998330845
1024212,10/24/2018 21:20,28684,186,459,86601,2480,194159,0.99667798
1024212,10/24/2018 21:20,28685,302,313,90163,3237,203251,0.996974185
1024212,10/24/2018 21:20,28688,217,293,70987,2838,155107,0.996711947
1024212,10/24/2018 21:20,29449,97,211,21372,1021,44427,0.993067279
1024212,10/24/2018 21:20,29465,31,75,7295,368,16394,0.99353422
1024213,10/24/2018 21:30,27214,69,39,12423,774,27687,0.996099252
1024213,10/24/2018 21:30,28672,6,18,630,30,1314,0.98173516
1024213,10/24/2018 21:30,28681,84,200,34856,2151,80526,0.996473189
1024213,10/24/2018 21:30,28682,229,375,79475,3090,169447,0.996435464
1024213,10/24/2018 21:30,28683,127,141,48220,1008,109761,0.997558331
1024213,10/24/2018 21:30,28684,271,373,93508,2434,197254,0.996735174
1024213,10/24/2018 21:30,28685,259,377,94753,3386,210982,0.996985525
1024213,10/24/2018 21:30,28688,281,431,72917,2588,159682,0.995541138
1024213,10/24/2018 21:30,29449,84,114,21306,1116,45271,0.995626339
1024213,10/24/2018 21:30,29465,22,76,7909,314,18084,0.994580845
1024214,10/24/2018 21:40,27214,48,81,12822,1035,29478,0.995623855
1024214,10/24/2018 21:40,28672,6,0,390,60,1056,0.994318182
1024214,10/24/2018 21:40,28681,66,164,35331,2018,77391,0.997028078
1024214,10/24/2018 21:40,28682,234,271,78417,2734,166623,0.996969206
1024214,10/24/2018 21:40,28683,136,193,49705,1199,111309,0.997044264
1024214,10/24/2018 21:40,28684,230,275,85958,2299,189518,0.997335345
1024214,10/24/2018 21:40,28685,325,439,90946,3187,201219,0.996203142
1024214,10/24/2018 21:40,28688,220,323,72762,3223,158755,0.996579635
1024214,10/24/2018 21:40,29449,78,228,19529,829,42525,0.992804233
1024214,10/24/2018 21:40,29465,89,53,7629,406,17044,0.991668622
1024215,10/24/2018 21:50,27214,21,75,12297,951,28122,0.996586303
1024215,10/24/2018 21:50,28672,0,6,456,30,1092,0.994505495
1024215,10/24/2018 21:50,28681,34,164,34949,2201,78932,0.997491512
1024215,10/24/2018 21:50,28682,150,212,75675,2476,164531,0.997799807
1024215,10/24/2018 21:50,28683,77,181,49807,1123,111350,0.997682982
1024215,10/24/2018 21:50,28684,247,432,82538,2243,180984,0.996248287
1024215,10/24/2018 21:50,28685,171,411,87917,2462,198668,0.997070489
1024215,10/24/2018 21:50,28688,142,315,76208,2853,160804,0.997158031
1024215,10/24/2018 21:50,29449,189,166,20991,918,44678,0.992054255
1024215,10/24/2018 21:50,29465,0,60,7642,354,17443,0.996560225
1024220,10/24/2018 22:00,27214,39,126,13332,960,30390,0.994570582
1024220,10/24/2018 22:00,28672,0,12,600,30,1140,0.989473684
1024220,10/24/2018 22:00,28681,69,285,37146,2244,83354,0.995753053
1024220,10/24/2018 22:00,28682,159,361,80565,2816,172451,0.996984651
1024220,10/24/2018 22:00,28683,101,138,52313,946,115578,0.997932132
1024220,10/24/2018 22:00,28684,117,435,84465,2210,184777,0.997012615
1024220,10/24/2018 22:00,28685,345,507,92846,2524,203283,0.995808799
1024220,10/24/2018 22:00,28688,215,375,82031,2603,172600,0.996581692
1024220,10/24/2018 22:00,29449,139,253,21284,1009,47035,0.991665781
1024220,10/24/2018 22:00,29465,14,30,8441,306,18622,0.997637203
1024221,10/24/2018 22:10,27214,0,186,13584,759,30108,0.99382224
1024221,10/24/2018 22:10,28672,6,0,516,6,1116,0.994623656
1024221,10/24/2018 22:10,28681,129,188,37458,1817,82816,0.996172237
1024221,10/24/2018 22:10,28682,307,341,76213,2386,167418,0.996129448
1024221,10/24/2018 22:10,28683,104,169,51909,1039,112012,0.997562761
1024221,10/24/2018 22:10,28684,224,270,83554,2582,181564,0.997279196
1024221,10/24/2018 22:10,28685,218,541,91021,2602,197263,0.996152345
1024221,10/24/2018 22:10,28688,180,425,76400,2783,165872,0.996352609
1024221,10/24/2018 22:10,29449,85,174,20988,773,45041,0.994249684
1024221,10/24/2018 22:10,29465,18,100,8700,351,17844,0.993387133
1024222,10/24/2018 22:20,27214,30,69,12156,543,27801,0.996438977
1024222,10/24/2018 22:20,28672,12,6,420,30,1074,0.983240223
1024222,10/24/2018 22:20,28681,93,132,35979,2017,81164,0.997227835
1024222,10/24/2018 22:20,28682,183,392,74845,2351,167369,0.996564477
1024222,10/24/2018 22:20,28683,84,195,50756,831,109030,0.997441071
1024222,10/24/2018 22:20,28684,156,320,83929,2211,181643,0.997379475
1024222,10/24/2018 22:20,28685,192,450,86275,2442,191637,0.996649916
1024222,10/24/2018 22:20,28688,284,300,74471,2606,162019,0.996395484
1024222,10/24/2018 22:20,29449,125,142,19773,858,42825,0.993765324
1024222,10/24/2018 22:20,29465,46,87,8357,292,17281,0.992303686
1024223,10/24/2018 22:30,27214,18,63,12360,726,28479,0.997155799
1024223,10/24/2018 22:30,28672,0,0,492,24,1044,1
1024223,10/24/2018 22:30,28681,165,161,35661,1525,80424,0.995946484
1024223,10/24/2018 22:30,28682,264,160,75174,2578,166432,0.997452413
1024223,10/24/2018 22:30,28683,143,159,49279,1011,110353,0.997263328
1024223,10/24/2018 22:30,28684,201,486,82319,1967,178076,0.996142097
1024223,10/24/2018 22:30,28685,184,480,85008,2480,189094,0.996488519
1024223,10/24/2018 22:30,28688,237,303,75003,2405,159065,0.996605161
1024223,10/24/2018 22:30,29449,110,103,18077,801,40684,0.994764527
1024223,10/24/2018 22:30,29465,36,68,7307,366,16042,0.993517018
1024223,10/24/2018 22:30,52864,0,3,3,0,3,0
1024224,10/24/2018 22:40,27214,117,114,11355,954,27243,0.991520758
1024224,10/24/2018 22:40,28672,0,6,414,24,912,0.993421053
1024224,10/24/2018 22:40,28681,42,268,32378,1321,75170,0.995876014
1024224,10/24/2018 22:40,28682,217,262,70056,2582,154861,0.996906904
1024224,10/24/2018 22:40,28683,94,172,47234,715,103112,0.997420281
1024224,10/24/2018 22:40,28684,123,405,74532,1857,166425,0.9968274
1024224,10/24/2018 22:40,28685,128,305,80036,2672,182481,0.99762715
1024224,10/24/2018 22:40,28688,113,314,69762,2346,149868,0.997150826
1024224,10/24/2018 22:40,29449,67,145,17392,814,38855,0.994543817
1024224,10/24/2018 22:40,29465,17,43,6768,312,15201,0.996052891
1024225,10/24/2018 22:50,27214,39,99,10389,924,25050,0.994491018
1024225,10/24/2018 22:50,28672,0,0,474,12,1068,1
1024225,10/24/2018 22:50,28681,78,133,31794,1657,74448,0.997165807
1024225,10/24/2018 22:50,28682,185,318,67555,2926,155425,0.996763712
1024225,10/24/2018 22:50,28683,123,137,46640,819,102190,0.99745572
1024225,10/24/2018 22:50,28684,144,358,73358,1718,165592,0.996968453
1024225,10/24/2018 22:50,28685,160,474,74375,2567,172959,0.996334391
1024225,10/24/2018 22:50,28688,216,312,68188,2604,146131,0.996386804
1024225,10/24/2018 22:50,29449,64,216,17392,836,38822,0.992787595
1024225,10/24/2018 22:50,29465,47,49,6209,328,14646,0.993445309
1024230,10/24/2018 23:00,27214,33,141,11421,810,27003,0.993556272
1024230,10/24/2018 23:00,28672,0,0,456,12,1080,1
1024230,10/24/2018 23:00,28681,88,229,30125,1812,72079,0.995602048
1024230,10/24/2018 23:00,28682,95,196,65770,2074,148299,0.998037748
1024230,10/24/2018 23:00,28683,86,195,42537,841,95787,0.997066408
1024230,10/24/2018 23:00,28684,44,280,68055,2011,156753,0.997933054
1024230,10/24/2018 23:00,28685,176,295,73068,2344,169827,0.997226589
1024230,10/24/2018 23:00,28688,135,410,64040,2626,142352,0.996171462
1024230,10/24/2018 23:00,29449,34,200,16662,985,38385,0.993903869
1024230,10/24/2018 23:00,29465,20,30,6447,358,14496,0.996550773
1024231,10/24/2018 23:10,27214,12,60,9363,741,23337,0.996914771
1024231,10/24/2018 23:10,28672,0,0,408,6,960,1
1024231,10/24/2018 23:10,28681,90,162,28680,1737,71409,0.996471033
1024231,10/24/2018 23:10,28682,231,348,62053,2224,143445,0.99596361
1024231,10/24/2018 23:10,28683,95,71,39994,754,90707,0.998169932
1024231,10/24/2018 23:10,28684,92,294,64533,1850,152735,0.997472747
1024231,10/24/2018 23:10,28685,124,208,65887,2161,159118,0.997913498
1024231,10/24/2018 23:10,28688,245,268,62516,2256,140391,0.99634592
1024231,10/24/2018 23:10,29449,121,119,14565,1231,34289,0.993000671
1024231,10/24/2018 23:10,29465,17,10,5057,222,12263,0.997798255
1024232,10/24/2018 23:20,27214,9,84,9873,927,24033,0.996130321
1024232,10/24/2018 23:20,28672,0,12,366,6,936,0.987179487
1024232,10/24/2018 23:20,28681,157,195,28590,2486,71955,0.995108054
1024232,10/24/2018 23:20,28682,174,236,57839,2332,135193,0.996967299
1024232,10/24/2018 23:20,28683,104,136,36832,703,84703,0.99716657
1024232,10/24/2018 23:20,28684,111,338,59052,2010,140393,0.996801835
1024232,10/24/2018 23:20,28685,158,232,62539,2149,150361,0.997406242
1024232,10/24/2018 23:20,28688,199,284,56494,2311,128513,0.996241625
1024232,10/24/2018 23:20,29449,103,201,13155,942,33323,0.990877172
1024232,10/24/2018 23:20,29465,8,8,4553,208,11652,0.998626845
1024233,10/24/2018 23:30,27214,15,81,8724,1167,22710,0.995772787
1024233,10/24/2018 23:30,28672,0,0,318,30,960,1
1024233,10/24/2018 23:30,28681,90,163,26908,1677,66150,0.996175359
1024233,10/24/2018 23:30,28682,136,75,59755,2201,139192,0.998484108
1024233,10/24/2018 23:30,28683,77,215,34775,742,83547,0.996504961
1024233,10/24/2018 23:30,28684,77,279,58242,1777,142439,0.997500685
1024233,10/24/2018 23:30,28685,143,237,61361,2752,150533,0.997475637
1024233,10/24/2018 23:30,28688,152,317,60578,2164,139911,0.996647869
1024233,10/24/2018 23:30,29449,12,271,12849,970,32914,0.991401835
1024233,10/24/2018 23:30,29465,22,88,3844,304,10793,0.989808209
1024234,10/24/2018 23:40,27214,9,48,8145,765,22365,0.997451375
1024234,10/24/2018 23:40,28672,0,0,414,48,1014,1
1024234,10/24/2018 23:40,28681,134,143,24948,1385,63742,0.995654357
1024234,10/24/2018 23:40,28682,261,384,53664,2452,132663,0.995138057
1024234,10/24/2018 23:40,28683,63,162,31648,888,78674,0.997140097
1024234,10/24/2018 23:40,28684,105,260,52569,1702,132896,0.997253491
1024234,10/24/2018 23:40,28685,118,160,54500,2260,140566,0.998022281
1024234,10/24/2018 23:40,28688,175,191,48917,1884,115091,0.996819908
1024234,10/24/2018 23:40,29449,47,173,11646,700,30610,0.992812806
1024234,10/24/2018 23:40,29465,31,31,4239,192,11491,0.994604473
1024235,10/24/2018 23:50,27214,15,102,8799,771,22476,0.994794447
1024235,10/24/2018 23:50,28672,0,6,258,18,696,0.99137931
1024235,10/24/2018 23:50,28681,67,133,24277,2046,63386,0.996844729
1024235,10/24/2018 23:50,28682,63,345,53354,2036,128052,0.996813794
1024235,10/24/2018 23:50,28683,32,126,30199,767,72929,0.997833509
1024235,10/24/2018 23:50,28684,129,238,51639,1972,132208,0.997224071
1024235,10/24/2018 23:50,28685,121,254,53154,2173,136473,0.997252204
1024235,10/24/2018 23:50,28688,126,199,49188,1782,114317,0.997157028
1024235,10/24/2018 23:50,29449,67,73,11898,860,30981,0.995481101
1024235,10/24/2018 23:50,29465,44,35,4621,239,12116,0.993479696
1025000,10/25/2018 0:00,27214,12,57,8286,753,21642,0.996811755
1025000,10/25/2018 0:00,28672,6,0,282,18,750,0.992
1025000,10/25/2018 0:00,28681,56,95,22428,1837,59740,0.99747238
1025000,10/25/2018 0:00,28682,121,230,53995,2297,129837,0.99729661
1025000,10/25/2018 0:00,28683,34,45,29168,805,73231,0.998921222
1025000,10/25/2018 0:00,28684,95,251,49220,1422,126288,0.997260231
1025000,10/25/2018 0:00,28685,106,312,50029,1696,135109,0.996906202
1025000,10/25/2018 0:00,28688,108,263,47033,1816,110264,0.996635348
1025000,10/25/2018 0:00,29449,12,141,11141,966,29131,0.994747863
1025000,10/25/2018 0:00,29465,23,19,3920,369,10976,0.996173469
1025001,10/25/2018 0:10,27214,42,114,7440,879,20316,0.992321323
1025001,10/25/2018 0:10,28672,0,0,240,30,804,1
1025001,10/25/2018 0:10,28681,136,88,22872,1607,59337,0.996224952
1025001,10/25/2018 0:10,28682,107,237,49019,1926,119666,0.997125332
1025001,10/25/2018 0:10,28683,24,103,26157,781,67813,0.998127203
1025001,10/25/2018 0:10,28684,75,157,44610,1852,117546,0.998026305
1025001,10/25/2018 0:10,28685,92,66,46153,2257,124420,0.998730108
1025001,10/25/2018 0:10,28688,216,300,43409,1686,104148,0.995045512
1025001,10/25/2018 0:10,29449,53,56,11576,768,30622,0.996440468
1025001,10/25/2018 0:10,29465,30,47,4010,323,11162,0.993101595
1025002,10/25/2018 0:20,27214,0,48,7842,699,19296,0.997512438
1025002,10/25/2018 0:20,28672,0,6,330,6,798,0.992481203
1025002,10/25/2018 0:20,28681,97,110,20398,1423,54892,0.996228959
1025002,10/25/2018 0:20,28682,109,248,45247,1996,114098,0.996871111
1025002,10/25/2018 0:20,28683,91,81,25033,1060,64533,0.997334697
1025002,10/25/2018 0:20,28684,89,123,40509,1366,113131,0.998126066
1025002,10/25/2018 0:20,28685,150,228,42513,1718,119948,0.996848634
1025002,10/25/2018 0:20,28688,169,216,39494,1678,101186,0.996195126
1025002,10/25/2018 0:20,29449,75,96,9749,779,27629,0.993810851
1025002,10/25/2018 0:20,29465,13,26,3976,233,10220,0.996183953
1025003,10/25/2018 0:30,27214,42,123,7260,549,19857,0.991690588
1025003,10/25/2018 0:30,28672,0,6,258,0,672,0.991071429
1025003,10/25/2018 0:30,28681,34,175,20288,1375,56170,0.996279153
1025003,10/25/2018 0:30,28682,191,147,44434,2202,114648,0.997051846
1025003,10/25/2018 0:30,28683,51,89,24232,982,63007,0.997778025
1025003,10/25/2018 0:30,28684,117,136,39852,1325,112181,0.997744716
1025003,10/25/2018 0:30,28685,261,243,41368,2148,117248,0.995701419
1025003,10/25/2018 0:30,28688,150,241,39486,1937,100485,0.996108872
1025003,10/25/2018 0:30,29449,22,137,9978,835,27398,0.994196657
1025003,10/25/2018 0:30,29465,0,36,3651,436,9726,0.996298581
1025004,10/25/2018 0:40,27214,33,126,7290,885,19842,0.991986695
1025004,10/25/2018 0:40,28672,0,0,258,36,732,1
1025004,10/25/2018 0:40,28681,71,210,18288,1744,53309,0.994728845
1025004,10/25/2018 0:40,28682,111,239,40054,2321,110562,0.996834355
1025004,10/25/2018 0:40,28683,24,38,22577,540,59712,0.998961683
1025004,10/25/2018 0:40,28684,77,223,35076,1311,105957,0.997168663
1025004,10/25/2018 0:40,28685,92,118,37224,1744,109976,0.998090492
1025004,10/25/2018 0:40,28688,78,220,34670,1615,94264,0.996838666
1025004,10/25/2018 0:40,29449,58,185,10115,1090,27685,0.991222684
1025004,10/25/2018 0:40,29465,17,14,3094,193,9290,0.996663079
1025005,10/25/2018 0:50,27214,96,18,5739,498,16722,0.993182634
1025005,10/25/2018 0:50,28672,0,12,144,18,642,0.981308411
1025005,10/25/2018 0:50,28681,94,126,17949,1577,53030,0.995851405
1025005,10/25/2018 0:50,28682,66,191,39064,1725,109937,0.997662297
1025005,10/25/2018 0:50,28683,6,60,21811,580,60281,0.998905128
1025005,10/25/2018 0:50,28684,54,141,33760,1186,103064,0.998107972
1025005,10/25/2018 0:50,28685,49,138,35463,1248,107488,0.998260271
1025005,10/25/2018 0:50,28688,91,278,35155,1984,95565,0.996138754
1025005,10/25/2018 0:50,29449,34,86,9021,958,27275,0.995600367
1025005,10/25/2018 0:50,29465,24,33,3896,170,10601,0.994623149
1025010,10/25/2018 1:00,27214,39,51,6783,777,18777,0.995206902
1025010,10/25/2018 1:00,28672,0,6,246,12,666,0.990990991
1025010,10/25/2018 1:00,28681,81,42,18452,1167,53657,0.997707662
1025010,10/25/2018 1:00,28682,60,150,38282,1631,106777,0.998033284
1025010,10/25/2018 1:00,28683,38,96,22182,788,61649,0.997826404
1025010,10/25/2018 1:00,28684,108,105,32039,1200,100778,0.997886443
1025010,10/25/2018 1:00,28685,124,93,34112,1768,105596,0.997944998
1025010,10/25/2018 1:00,28688,71,147,33350,1660,93389,0.997665678
1025010,10/25/2018 1:00,29449,32,37,8464,569,24687,0.997205007
1025010,10/25/2018 1:00,29465,0,10,3390,136,9405,0.998936736
1025011,10/25/2018 1:10,27214,24,213,6837,1056,20049,0.988178962
1025011,10/25/2018 1:10,28672,0,0,180,18,666,1
1025011,10/25/2018 1:10,28681,147,66,17386,1483,50055,0.995744681
1025011,10/25/2018 1:10,28682,61,130,37872,2062,106369,0.998204364
1025011,10/25/2018 1:10,28683,38,125,20523,720,56461,0.997113051
1025011,10/25/2018 1:10,28684,66,139,31795,1292,102504,0.998000078
1025011,10/25/2018 1:10,28685,50,141,31975,1564,104585,0.998173734
1025011,10/25/2018 1:10,28688,99,127,32370,1349,90798,0.997510958
1025011,10/25/2018 1:10,29449,45,167,8083,568,24766,0.991439877
1025011,10/25/2018 1:10,29465,8,39,3147,250,9391,0.994995208
1025012,10/25/2018 1:20,27214,21,39,5649,513,17469,0.996565344
1025012,10/25/2018 1:20,28672,0,0,168,18,678,1
1025012,10/25/2018 1:20,28681,31,129,15307,1258,49015,0.996735693
1025012,10/25/2018 1:20,28682,163,161,37053,2126,105374,0.996925238
1025012,10/25/2018 1:20,28683,26,107,19911,571,55279,0.997594023
1025012,10/25/2018 1:20,28684,29,166,30645,1357,97222,0.997994281
1025012,10/25/2018 1:20,28685,25,193,30519,1839,100983,0.997841221
1025012,10/25/2018 1:20,28688,29,158,30690,1385,88691,0.997891556
1025012,10/25/2018 1:20,29449,67,136,7865,688,25496,0.992037967
1025012,10/25/2018 1:20,29465,26,62,2947,202,8227,0.989303513
1025013,10/25/2018 1:30,27214,30,93,5238,459,17784,0.993083671
1025013,10/25/2018 1:30,28672,0,0,192,6,660,1
1025013,10/25/2018 1:30,28681,37,110,15770,1385,50763,0.99710419
1025013,10/25/2018 1:30,28682,48,92,34125,1899,101285,0.998617762
1025013,10/25/2018 1:30,28683,12,71,19765,638,55072,0.998492882
1025013,10/25/2018 1:30,28684,78,152,30642,1669,98509,0.997665188
1025013,10/25/2018 1:30,28685,59,236,30571,1662,100867,0.997075357
1025013,10/25/2018 1:30,28688,11,119,30435,1315,86125,0.998490566
1025013,10/25/2018 1:30,29449,21,84,7240,781,24132,0.995648931
1025013,10/25/2018 1:30,29465,18,16,2817,221,9611,0.996462387
1025014,10/25/2018 1:40,27214,12,9,4491,597,15876,0.998677249
1025014,10/25/2018 1:40,28672,0,0,186,36,654,1
1025014,10/25/2018 1:40,28681,57,106,14020,2335,46509,0.996495302
1025014,10/25/2018 1:40,28682,163,135,34072,1671,102424,0.997090526
1025014,10/25/2018 1:40,28683,31,97,18667,642,53914,0.997625849
1025014,10/25/2018 1:40,28684,44,245,27758,1169,93862,0.996921012
1025014,10/25/2018 1:40,28685,108,161,29123,1632,98003,0.997255186
1025014,10/25/2018 1:40,28688,98,252,28189,1695,82123,0.9957381
1025014,10/25/2018 1:40,29449,58,109,6588,724,23491,0.992890894
1025014,10/25/2018 1:40,29465,37,60,2628,202,8884,0.989081495
1025015,10/25/2018 1:50,27214,12,99,4410,621,16203,0.993149417
1025015,10/25/2018 1:50,28672,0,0,180,12,804,1
1025015,10/25/2018 1:50,28681,68,132,14258,1456,48386,0.995866573
1025015,10/25/2018 1:50,28682,197,290,31737,2087,97012,0.994980002
1025015,10/25/2018 1:50,28683,36,83,17908,615,51537,0.997690979
1025015,10/25/2018 1:50,28684,28,104,26374,1127,89978,0.998532975
1025015,10/25/2018 1:50,28685,122,229,27284,1728,96041,0.996345311
1025015,10/25/2018 1:50,28688,37,209,26624,1688,80363,0.99693889
1025015,10/25/2018 1:50,29449,22,18,5850,514,22961,0.998257916
1025015,10/25/2018 1:50,29465,16,21,2206,187,8165,0.995468463
1025020,10/25/2018 2:00,27214,0,30,4251,411,15528,0.998068006
1025020,10/25/2018 2:00,28672,0,0,246,0,660,1
1025020,10/25/2018 2:00,28681,39,95,12519,1591,44883,0.99701446
1025020,10/25/2018 2:00,28682,27,197,30124,2147,93803,0.997612017
